学校,专业,备注,年份,科目,平均分,最低分,位次
湖南师范大学,预防医学,选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,589,16648
湖南师范大学,人文地理与城乡规划,选科要求：首选物理，再选化学/地理(2选1),2021,物理类,-,589,16648
湖南师范大学,物理学类,（国家专项） 选科要求：首选物理，再选化学,2021,物理类,-,588,17090
湖南师范大学,化学,（师范）（国家专项） 选科要求：首选物理，再选化学,2021,物理类,-,587,17549
湖南师范大学,生物科学类,（国家专项） 选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,585,18518
湖南师范大学,地理科学,（师范）（国家专项） 选科要求：首选物理，再选化学/地理(2选1),2021,物理类,-,585,18518
湖南师范大学,医学检验技术,（国家专项） 选科要求：首选物理，再选化学,2021,物理类,-,584,18985
湖南师范大学,预防医学,（国家专项） 选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,583,19482
湖南师范大学,药学,（国家专项） 选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,583,19482
湖南师范大学,化工与制药类,（国家专项） 选科要求：首选物理，再选化学,2021,物理类,-,583,19482
湖南师范大学,化工与制药类,选科要求：首选物理，再选化学,2021,物理类,-,583,19482
湖南师范大学,地理信息科学,（国家专项） 选科要求：首选物理，再选化学/地理(2选1),2021,物理类,-,582,19970
湖南师范大学,人文地理与城乡规划,（国家专项） 选科要求：首选物理，再选化学/地理(2选1),2021,物理类,-,582,19970
湖南师范大学,药学,选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,540,47069
湖南师范大学,化工与制药类,选科要求：首选物理，再选化学,2021,物理类,-,534,51810
湖南师范大学,医学检验技术,选科要求：首选物理，再选化学,2021,物理类,-,531,54227
湖南师范大学,地理信息科学,选科要求：首选物理，再选化学/地理(2选1),2021,物理类,-,530,55054
湖南师范大学,教育学,（师范） 选科要求：首选历史，再选不限,2021,历史类,-,597,1953
湖南师范大学,应用心理学,选科要求：首选历史，再选不限,2021,历史类,-,592,2457
湖南师范大学,法学,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,590,2694
湖南师范大学,汉语言文学,（师范） 选科要求：首选历史，再选不限,2021,历史类,-,590,2694
湖南师范大学,新闻传播学类,选科要求：首选历史，再选不限,2021,历史类,-,590,2694
湖南师范大学,历史学,（师范） 选科要求：首选历史，再选不限,2021,历史类,-,590,2694
湖南师范大学,法学,选科要求：首选历史，再选不限,2021,历史类,-,589,2790
湖南师范大学,法学,选科要求：首选历史，再选不限,2021,历史类,-,588,2924
湖南师范大学,汉语国际教育,（师范） 选科要求：首选历史，再选不限,2021,历史类,-,588,2924
湖南师范大学,历史学,（师范） 选科要求：首选历史，再选不限,2021,历史类,-,588,2924
湖南师范大学,社会学,选科要求：首选历史，再选不限,2021,历史类,-,587,3049
湖南师范大学,汉语言文学,（师范） 选科要求：首选历史，再选不限,2021,历史类,-,587,3049
湖南师范大学,行政管理,选科要求：首选历史，再选不限,2021,历史类,-,586,3188
湖南师范大学,经济学类,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,586,3188
湖南师范大学,新闻传播学类,选科要求：首选历史，再选不限,2021,历史类,-,586,3188
湖南师范大学,外国语言文学类,选科要求：首选历史，再选不限,2021,历史类,-,586,3188
湖南师范大学,外国语言文学类,选科要求：首选历史，再选不限,2021,历史类,-,586,3188
湖南师范大学,土地资源管理,选科要求：首选历史，再选不限,2021,历史类,-,586,3188
湖南师范大学,哲学,选科要求：首选历史，再选不限,2021,历史类,-,586,3188
湖南师范大学,经济学类,选科要求：首选历史，再选不限,2021,历史类,-,585,3316
湖南师范大学,特殊教育,（师范） 选科要求：首选历史，再选不限,2021,历史类,-,585,3316
湖南师范大学,旅游管理类,选科要求：首选历史，再选不限,2021,历史类,-,585,3316
湖南师范大学,文化产业管理,选科要求：首选历史，再选不限,2021,历史类,-,585,3316
湖南师范大学,文化产业管理,选科要求：首选历史，再选不限,2021,历史类,-,585,3316
湖南师范大学,护理学,选科要求：首选历史，再选不限,2021,历史类,-,585,3316
湖南师范大学,工商管理类,选科要求：首选历史，再选不限,2021,历史类,-,585,3316
湖南师范大学,学前教育,（师范） 选科要求：首选历史，再选不限,2021,历史类,-,585,3316
湖南师范大学,经济学类,选科要求：首选历史，再选不限,2021,历史类,-,584,3452
湖南师范大学,工商管理类,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,584,3452
湖南师范大学,哲学,选科要求：首选历史，再选不限,2021,历史类,-,584,3452
湖南师范大学,人文地理与城乡规划,选科要求：首选历史，再选化学/地理(2选1),2021,历史类,-,584,3452
湖南师范大学,地理科学,（师范） 选科要求：首选历史，再选化学/地理(2选1),2021,历史类,-,583,3618
湖南师范大学,历史学,（师范）（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,583,3618
湖南师范大学,新闻传播学类,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,582,3761
湖南师范大学,思想政治教育,（师范） 选科要求：首选历史，再选思想政治,2021,历史类,-,582,3761
湖南师范大学,汉语言文学,（师范）（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,581,3916
湖南师范大学,旅游管理类,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,581,3916
湖南师范大学,外国语言文学类,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,581,3916
湖南师范大学,地理科学,（师范）（国家专项） 选科要求：首选历史，再选化学/地理(2选1),2021,历史类,-,581,3916
湖南师范大学,哲学,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,581,3916
湖南师范大学,思想政治教育,（师范）（国家专项） 选科要求：首选历史，再选思想政治,2021,历史类,-,579,4213
湖南师范大学,人文地理与城乡规划,（国家专项） 选科要求：首选历史，再选化学/地理(2选1),2021,历史类,-,579,4213
湖南师范大学,政治学与行政学,（国家专项） 选科要求：首选历史，再选思想政治,2021,历史类,-,578,4361
湖南师范大学,政治学与行政学,选科要求：首选历史，再选思想政治,2021,历史类,-,560,8052
湖南师范大学,工商管理类,选科要求：首选历史，再选不限,2021,历史类,-,558,8608
湖南师范大学,旅游管理类,选科要求：首选历史，再选不限,2021,历史类,-,556,9170
湖南师范大学,护理学,选科要求：首选历史，再选不限,2021,历史类,-,541,14032
湖南师范大学,数学与应用数学,（师范）,2020,理科,622,617,9981
湖南师范大学,英语,（师范）（英语单科不低于130分；收费4000元/年）（只招收英语语种考生）,2020,理科,620,616,10270
湖南师范大学,汉语言文学,（师范）（含国家文科基地班；收费4000元/年）,2020,理科,620,615,10557
湖南师范大学,物理学类,（含物理学、应用物理学；收费4000元/年）,2020,理科,616,614,10872
湖南师范大学,英语,（地方专项）（师范）（英语单科不低于130分；收费4000元/年）（只招收英语语种考生）,2020,理科,614,613,-
湖南师范大学,数学与应用数学,（地方专项）（师范）,2020,理科,618,613,-
湖南师范大学,软件工程,,2020,理科,616,613,11172
湖南师范大学,统计学,,2020,理科,612,612,11488
湖南师范大学,信息与计算科学,,2020,理科,614,612,11488
湖南师范大学,生物科学,（师范）（含国家生命科学与技术人才培养基地班）,2020,理科,614,612,11488
湖南师范大学,化学,（师范）,2020,理科,615,612,11488
湖南师范大学,教育技术学,（师范）,2020,理科,613,612,11488
湖南师范大学,网络与新媒体,,2020,理科,614,612,11488
湖南师范大学,金融学,（要求数学单科不低于115分）,2020,理科,615,612,11488
湖南师范大学,计算机科学与技术,,2020,理科,614,612,11488
湖南师范大学,法学,,2020,理科,614,611,11834
湖南师范大学,心理学,（师范）,2020,理科,612,611,11834
湖南师范大学,物联网工程,,2020,理科,612,610,12116
湖南师范大学,电子信息科学与技术,,2020,理科,614,610,12116
湖南师范大学,通信工程,,2020,理科,611,610,12116
湖南师范大学,电子信息工程,,2020,理科,611,610,12116
湖南师范大学,朝鲜语,（外语单科不低于120分；）,2020,理科,610,610,12116
湖南师范大学,数据科学与大数据技术,,2020,理科,612,610,12116
湖南师范大学,物理学类,（地方专项）（含物理学、应用物理学；收费4000元/年）,2020,理科,611,609,-
湖南师范大学,人工智能,,2020,理科,612,609,12466
湖南师范大学,机械设计制造及其自动化,,2020,理科,613,609,12466
湖南师范大学,会计学,（含ACCA方向班，要求数学单科不低于115分；收费5500元/年）,2020,理科,612,609,12466
湖南师范大学,翻译,（英语单科不低于130分；收费5300元/年）（只招收英语语种考生）,2020,理科,612,609,12466
湖南师范大学,地理科学,（师范）,2020,理科,610,609,12466
湖南师范大学,统计学,（地方专项）,2020,理科,609,608,-
湖南师范大学,新闻学,,2020,理科,610,608,12811
湖南师范大学,经济学,（要求数学单科不低于115分）,2020,理科,610,608,12811
湖南师范大学,工商管理,,2020,理科,609,608,12811
湖南师范大学,国际经济与贸易,,2020,理科,609,608,12811
